 20    51  -8.27622
 20    52  -8.21149
 20    53  -8.14048
 20    54  -8.06397
 20    55  -7.98273
 20    56  -7.89736
 20    57  -7.80845
 20    58  -7.71646
 20    59  -7.62189
 20    60  -7.52510
 20    61  -7.42649
 20    62  -7.32636
 20    63  -7.22505
 20    64  -7.12278
 21    38  -7.58718
 21    39  -7.80512
 21    40  -7.98591
 21    41  -8.13369
 21    42  -8.25220
 21    43  -8.34459
 21    44  -8.41387
 21    45  -8.46258
 21    46  -8.49308
 21    47  -8.50731
 21    48  -8.50710
 21    49  -8.49418
 21    50  -8.46982
 21    51  -8.43537
 21    52  -8.39203
 21    53  -8.34075
 21    54  -8.28252
 21    55  -8.21807
 21    56  -8.14821
 21    57  -8.07357
 21    58  -7.99477
 21    59  -7.91231
 21    60  -7.82670
 21    61  -7.73832
 21    62  -7.64764
 21    63  -7.55497
 21    64  -7.46060
 21    65  -7.36487
 21    66  -7.26798
 21    67  -7.17019
 22    40  -7.64706
 22    41  -7.85121
 22    42  -8.02185
 22    43  -8.16239
 22    44  -8.27614
 22    45  -8.36602
 22    46  -8.43449
 22    47  -8.48387
 22    48  -8.51619
 22    49  -8.53330
 22    50  -8.53678
 22    51  -8.52809
 22    52  -8.50859
 22    53  -8.47944
 22    54  -8.44161
 22    55  -8.39612
 22    56  -8.34383
 22    57  -8.28543
 22    58  -8.22166
 22    59  -8.15315
 22    60  -8.08039
 22    61  -8.00401
 22    62  -7.92432
 22    63  -7.84179
 22    64  -7.75686
 22    65  -7.66978
 22    66  -7.58086
 22    67  -7.49046
 22    68  -7.39874
 22    69  -7.30593
 22    70  -7.21229
 23    42  -7.69820
 23    43  -7.89029
 23    44  -8.05184
 23    45  -8.18602
 23    46  -8.29555
 23    47  -8.38301
 23    48  -8.45070
 23    49  -8.50055
 23    50  -8.53449
 23    51  -8.55408
 23    52  -8.56083
 23    53  -8.55601
 23    54  -8.54083
 23    55  -8.51643
 23    56  -8.48366
 23    57  -8.44344
 23    58  -8.39658
 23    59  -8.34375
 23    60  -8.28558
 23    61  -8.22275
 23    62  -8.15567
 23    63  -8.08486
 23    64  -8.01074
 23    65  -7.93374
 23    66  -7.85417
 23    67  -7.77240
 23    68  -7.68869
 23    69  -7.60328
 23    70  -7.51651
 23    71  -7.42852
 23    72  -7.33949
 23    73  -7.24970
 23    74  -7.15925
 24    44  -7.74178
 24    45  -7.92319
 24    46  -8.07672
 24    47  -8.20511
 24    48  -8.31083
 24    49  -8.39612
 24    50  -8.46299
 24    51  -8.51326
 24    52  -8.54856
 24    53  -8.57034
 24    54  -8.57998
 24    55  -8.57859
 24    56  -8.56738
 24    57  -8.54723
 24    58  -8.51904
 24    59  -8.48366
 24    60  -8.44178
 24    61  -8.39405
 24    62  -8.34112
 24    63  -8.28344
 24    64  -8.22165
 24    65  -8.15609
 24    66  -8.08719
 24    67  -8.01528
 24    68  -7.94087
 24    69  -7.86409
 24    70  -7.78529
 24    71  -7.70472
 24    72  -7.62260
 24    73  -7.53920
 24    74  -7.45466
 24    75  -7.36917
 24    76  -7.28294
 24    77  -7.19604
 25    46  -7.77871
 25    47  -7.95067
 25    48  -8.09701
 25    49  -8.22023
 25    50  -8.32246
 25    51  -8.40571
 25    52  -8.47181
 25    53  -8.52238
 25    54  -8.55884
 25    55  -8.58258
 25    56  -8.59473
 25    57  -8.59651
 25    58  -8.58880
 25    59  -8.57254
 25    60  -8.54855
 25    61  -8.51756
 25    62  -8.48023
 25    63  -8.43726
 25    64  -8.38911
 25    65  -8.33631
 25    66  -8.27938
 25    67  -8.21871
 25    68  -8.15469
 25    69  -8.08767
 25    70  -8.01802
 25    71  -7.94594
 25    72  -7.87179
 25    73  -7.79578
 25    74  -7.71815
 25    75  -7.63912
 25    76  -7.55885
 25    77  -7.47755
 25    78  -7.39532
 25    79  -7.31241
 25    80  -7.22885
 26    48  -7.80984
 26    49  -7.97333
 26    50  -8.11322
 26    51  -8.23171
 26    52  -8.33077
 26    53  -8.41213
 26    54  -8.47750
 26    55  -8.52822
 26    56  -8.56561
 26    57  -8.59117
 26    58  -8.60568
 26    59  -8.61022
 26    60  -8.60570
 26    61  -8.59299
 26    62  -8.57280
 26    63  -8.54588
 26    64  -8.51279
 26    65  -8.47409
 26    66  -8.43043
 26    67  -8.38216
 26    68  -8.32979
 26    69  -8.27368
 26    70  -8.21423
 26    71  -8.15175
 26    72  -8.08659
 26    73  -8.01899
 26    74  -7.94923
 26    75  -7.87756
 26    76  -7.80419
 26    77  -7.72932
 26    78  -7.65314
 26    79  -7.57578
 26    80  -7.49749
 26    81  -7.41834
 26    82  -7.33847
 26    83  -7.25805
 26    84  -7.17713
 27    50  -7.83587
 27    51  -7.99168
 27    52  -8.12567
 27    53  -8.23996
 27    54  -8.33608
 27    55  -8.41571
 27    56  -8.48037
 27    57  -8.53123
 27    58  -8.56960
 27    59  -8.59657
 27    60  -8.61314
 27    61  -8.62019
 27    62  -8.61858
 27    63  -8.60908
 27    64  -8.59242
 27    65  -8.56918
 27    66  -8.53998
 27    67  -8.50535
 27    68  -8.46577
 27    69  -8.42171
 27    70  -8.37358
 27    71  -8.32174
 27    72  -8.26657
 27    73  -8.20835
 27    74  -8.14732
 27    75  -8.08406
 27    76  -8.01783
 27    77  -7.95089
 27    78  -7.88158
 27    79  -7.81067
 27    80  -7.73840
 27    81  -7.66487
 27    82  -7.59030
 27    83  -7.51480
 27    84  -7.43851
 27    85  -7.36133
 27    86  -7.28398
 27    87  -7.20598
 28    52  -7.85731
 28    53  -8.00624
 28    54  -8.13500
 28    55  -8.24533
 28    56  -8.33877
 28    57  -8.41679
 28    58  -8.48064
 28    59  -8.53160
 28    60  -8.57073
 28    61  -8.59907
 28    62  -8.61746
 28    63  -8.62682
 28    64  -8.62787
 28    65  -8.62132
 28    66  -8.60781
 28    67  -8.58802
 28    68  -8.56241
 28    69  -8.53149
 28    70  -8.49573
 28    71  -8.45557
 28    72  -8.41138
 28    73  -8.36356
 28    74  -8.31239
 28    75  -8.25820
 28    76  -8.20129
 28    77  -8.14187
 28    78  -8.08021
 28    79  -8.01658
 28    80  -7.95106
 28    81  -7.88396
 28    82  -7.81540
 28    83  -7.74557
 28    84  -7.67457
 28    85  -7.60260
 28    86  -7.52973
 28    87  -7.45608
 28    88  -7.38183
 28    89  -7.30701
 28    90  -7.23174
 29    54  -7.87464
 29    55  -8.01734
 29    56  -8.14126
 29    57  -8.24802
 29    58  -8.33899
 29    59  -8.41546
 29    60  -8.47867
 29    61  -8.52966
 29    62  -8.56945
 29    63  -8.59893
 29    64  -8.61900
 29    65  -8.63040
 29    66  -8.63389
 29    67  -8.63004
 29    68  -8.61952
 29    69  -8.60282
 29    70  -8.58052
 29    71  -8.55306
 29    72  -8.52087
 29    73  -8.48432
 29    74  -8.44384
 29    75  -8.39978
 29    76  -8.35239
 29    77  -8.30198
 29    78  -8.24881
 29    79  -8.19315
 29    80  -8.13525
 29    81  -8.07528
 29    82  -8.01346
 29    83  -7.94996
 29    84  -7.88496
 29    85  -7.81861
 29    86  -7.75103
 29    87  -7.68243
 29    88  -7.61286
 29    89  -7.54247
 29    90  -7.47136
 29    91  -7.39960
 29    92  -7.32734
 29    93  -7.25464
 30    56  -7.88830
 30    57  -8.02533
 30    58  -8.14486
 30    59  -8.24836
 30    60  -8.33701
 30    61  -8.41207
 30    62  -8.47458
 30    63  -8.52554
 30    64  -8.56586
 30    65  -8.59647
 30    66  -8.61804
 30    67  -8.63132
 30    68  -8.63697
 30    69  -8.63561
 30    70  -8.62778
 30    71  -8.61401
 30    72  -8.59476
 30    73  -8.57050
 30    74  -8.54120
 30    75  -8.50850
 30    76  -8.47148
 30    77  -8.43089
 30    78  -8.38703
 30    79  -8.34016
 30    80  -8.29057
 30    81  -8.23847
 30    82  -8.18410
 30    83  -8.12762
 30    84  -8.06927
 30    85  -8.00920
 30    86  -7.94762
 30    87  -7.88461
 30    88  -7.82034
 30    89  -7.75496
 30    90  -7.68856
 30    91  -7.62127
 30    92  -7.55322
 30    93  -7.48446
 30    94  -7.41510
 30    95  -7.34528
 30    96  -7.27497
 30    97  -7.20432
 31    58  -7.89869
 31    59  -8.03054
 31    60  -8.14602
 31    61  -8.24646
 31    62  -8.33300
 31    63  -8.40668
 31    64  -8.46853
 31    65  -8.51948
 31    66  -8.56032
 31    67  -8.59183
 31    68  -8.61476
 31    69  -8.62976
 31    70  -8.63741
 31    71  -8.63832
 31    72  -8.63299
 31    73  -8.62191
 31    74  -8.60550
 31    75  -8.58424
 31    76  -8.55844
 31    77  -8.52846
 31    78  -8.49470
 31    79  -8.45739
 31    80  -8.41687
 31    81  -8.37333
 31    82  -8.32709
 31    83  -8.27835
 31    84  -8.22734
 31    85  -8.17420
 31    86  -8.11916
 31    87  -8.06236
 31    88  -8.00401
 31    89  -7.94418
 31    90  -7.88308
 31    91  -7.82079
 31    92  -7.75745
 31    93  -7.69316
 31    94  -7.62804
 31    95  -7.56219
 31    96  -7.49566
 31    97  -7.42854
 31    98  -7.36096
 31    99  -7.29289
 31   100  -7.22458
 32    60  -7.90612
 32    61  -8.03316
 32    62  -8.14497
 32    63  -8.24262
 32    64  -8.32716
 32    65  -8.39955
 32    66  -8.46081
 32    67  -8.51164
 32    68  -8.55290
 32    69  -8.58524
 32    70  -8.60942
 32    71  -8.62597
 32    72  -8.63547
 32    73  -8.63847
 32    74  -8.63543
 32    75  -8.62684
 32    76  -8.61308
 32    77  -8.59457
 32    78  -8.57165
 32    79  -8.54466
 32    80  -8.51391
 32    81  -8.47969
 32    82  -8.44230
 32    83  -8.40194
 32    84  -8.35887
 32    85  -8.31330
 32    86  -8.26544
 32    87  -8.21545
 32    88  -8.16356
 32    89  -8.10988
 32    90  -8.05462
 32    91  -7.99787
 32    92  -7.93977
 32    93  -7.88047
 32    94  -7.82006
 32    95  -7.75864
 32    96  -7.69637
 32    97  -7.63326
 32    98  -7.56949
 32    99  -7.50506
 32   100  -7.44007
 32   101  -7.37463
 32   102  -7.30877
 32   103  -7.24257
 33    62  -7.91083
 33    63  -8.03354
 33    64  -8.14189
 33    65  -8.23695
 33    66  -8.31953
 33    67  -8.39082
 33    68  -8.45119
 33    69  -8.50210
 33    70  -8.54379
 33    71  -8.57692
 33    72  -8.60217
 33    73  -8.62014
 33    74  -8.63134
 33    75  -8.63625
 33    76  -8.63535
 33    77  -8.62908
 33    78  -8.61778
 33    79  -8.60185
 33    80  -8.58161
 33    81  -8.55738
 33    82  -8.52947
 33    83  -8.49816
 33    84  -8.46369
 33    85  -8.42633
 33    86  -8.38624
 33    87  -8.34368
 33    88  -8.29883
 33    89  -8.25186
 33    90  -8.20294
 33    91  -8.15226
 33    92  -8.09993
 33    93  -8.04610
 33    94  -7.99090
 33    95  -7.93444
 33    96  -7.87685
 33    97  -7.81823
 33    98  -7.75865
 33    99  -7.69824
 33   100  -7.63709
 33   101  -7.57524
 33   102  -7.51284
 33   103  -7.44984
 33   104  -7.38643
 33   105  -7.32261
 33   106  -7.25844
 34    64  -7.91309
 34    65  -8.03180
 34    66  -8.13695
 34    67  -8.22959
 34    68  -8.31050
 34    69  -8.38058
 34    70  -8.44060
 34    71  -8.49123
 34    72  -8.53311
 34    73  -8.56691
 34    74  -8.59319
 34    75  -8.61246
 34    76  -8.62522
 34    77  -8.63193
 34    78  -8.63298
 34    79  -8.62884
 34    80  -8.61983
 34    81  -8.60630
 34    82  -8.58856
 34    83  -8.56694
 34    84  -8.54174
 34    85  -8.51316
 34    86  -8.48147
 34    87  -8.44673
 34    88  -8.40963
 34    89  -8.36991
 34    90  -8.32791
 34    91  -8.28379
 34    92  -8.23773
 34    93  -8.18986
 34    94  -8.14035
 34    95  -8.08931
 34    96  -8.03687
 34    97  -7.98316
 34    98  -7.92828
 34    99  -7.87232
 34   100  -7.81539
 34   101  -7.75758
 34   102  -7.69896
 34   103  -7.63962
 34   104  -7.57965
 34   105  -7.51910
 34   106  -7.45802
 34   107  -7.39651
 34   108  -7.33462
 34   109  -7.27239
 34   110  -7.20986
 35    66  -7.91315
 35    67  -8.02810
 35    68  -8.13033
 35    69  -8.22069
 35    70  -8.29997
 35    71  -8.36899
 35    72  -8.42842
 35    73  -8.47890
 35    74  -8.52104
 35    75  -8.55547
 35    76  -8.58265
 35    77  -8.60310
 35    78  -8.61729
 35    79  -8.62564
 35    80  -8.62852
 35    81  -8.62636
 35    82  -8.61947
 35    83  -8.60818
 35    84  -8.59284
 35    85  -8.57367
 35    86  -8.55088
 35    87  -8.52493
 35    88  -8.49584
 35    89  -8.46393
 35    90  -8.42936
 35    91  -8.39234
 35    92  -8.35305
 35    93  -8.31164
 35    94  -8.26825
 35    95  -8.22310
 35    96  -8.17626
 35    97  -8.12792
 35    98  -8.07811
 35    99  -8.02702
 35   100  -7.97471
 35   101  -7.92134
 35   102  -7.86694
 35   103  -7.81163
 35   104  -7.75547
 35   105  -7.69856
 35   106  -7.64095
 35   107  -7.58275
 35   108  -7.52397
 35   109  -7.46472
 35   110  -7.40502
 35   111  -7.34494
 35   112  -7.28454
 35   113  -7.22387
 36    68  -7.91115
 36    69  -8.02266
 36    70  -8.12213
 36    71  -8.21038
 36    72  -8.28813
 36    73  -8.35613
 36    74  -8.41499
 36    75  -8.46532
 36    76  -8.50770
 36    77  -8.54262
 36    78  -8.57064
 36    79  -8.59219
 36    80  -8.60770
 36    81  -8.61757
 36    82  -8.62218
 36    83  -8.62186
 36    84  -8.61695
 36    85  -8.60779
 36    86  -8.59462
 36    87  -8.57773
 36    88  -8.55736
 36    89  -8.53377
 36    90  -8.50716
 36    91  -8.47773
 36    92  -8.44571
 36    93  -8.41125
 36    94  -8.37451
 36    95  -8.33568
 36    96  -8.29490
 36    97  -8.25231
 36    98  -8.20804
 36    99  -8.16223
 36   100  -8.11497
 36   101  -8.06639
 36   102  -8.01660
 36   103  -7.96567
 36   104  -7.91370
 36   105  -7.86078
 36   106  -7.80700
 36   107  -7.75244
 36   108  -7.69714
 36   109  -7.64117
 36   110  -7.58464
 36   111  -7.52758
 36   112  -7.47004
 36   113  -7.41208
 36   114  -7.35373
 36   115  -7.29508
 36   116  -7.23614
 37    70  -7.90732
 37    71  -8.01559
 37    72  -8.11252
 37    73  -8.19879
 37    74  -8.27508
 37    75  -8.34210
 37    76  -8.40039
 37    77  -8.45055
 37    78  -8.49314
 37    79  -8.52855
 37    80  -8.55732
 37    81  -8.57988
 37    82  -8.59659
 37    83  -8.60786
 37    84  -8.61404
 37    85  -8.61547
 37    86  -8.61242
 37    87  -8.60472
 37    88  -8.59411
 37    89  -8.57936
 37    90  -8.56123
 37    91  -8.53993
 37    92  -8.51564
 37    93  -8.48860
 37    94  -8.45896
 37    95  -8.42692
 37    96  -8.39254
 37    97  -8.35625
 37    98  -8.31793
 37    99  -8.27780
 37   100  -8.23599
 37   101  -8.19261
 37   102  -8.14778
 37   103  -8.10160
 37   104  -8.05419
 37   105  -8.00562
 37   106  -7.95600
 37   107  -7.90541
 37   108  -7.85392
 37   109  -7.80161
 37   110  -7.74852
 37   111  -7.69476
 37   112  -7.64039
 37   113  -7.58545
 37   114  -7.53000
 37   115  -7.47407
 37   116  -7.41776
 37   117  -7.36108
 37   118  -7.30408
 37   119  -7.24680
 38    72  -7.90173
 38    73  -8.00704
 38    74  05.00179
 38    75  -8.18598
 38    76  -8.26085
 38    77  -8.32702
 38    78  -8.38476
 38    79  -8.43478
 38    80  -8.47746
 38    81  -8.51333
 38    82  -8.54280
 38    83  -8.56625
 38    84  -8.58410
 38    85  -8.59668
 38    86  -8.60432
 38    87  -8.60735
 38    88  -8.60604
 38    89  -8.60065
 38    90  -8.59152
 38    91  -8.57879
 38    92  -8.56273
 38    93  -8.54358
 38    94  -8.52150
 38    95  -8.49670
 38    96  -8.46936
 38    97  -8.43962
 38    98  -8.40764
 38    99  -8.37359
 38   100  -8.33762
 38   101  -8.29981
 38   102  -8.26034
 38   103  -8.21929
 38   104  -8.17680
 38   105  -8.13294
 38   106  -8.08783
 38   107  -8.04154
 38   108  -7.99418
 38   109  -7.94582
 38   110  -7.89653
 38   111  -7.84637
 38   112  -7.79544
 38   113  -7.74382
 38   114  -7.69154
 38   115  -7.63866
 38   116  -7.58524
 38   117  -7.53132
 38   118  -7.47694
 38   119  -7.42219
 38   120  -7.36709
 38   121  -7.31167
 38   122  -7.25596
 38   123  -7.20003
 39    74  -7.89459
 39    75  -7.99710
 39    76  -8.08939
 39    77  -8.17198
 39    78  -8.24571
 39    79  -8.31089
 39    80  -8.36816
 39    81  -8.41797
 39    82  -8.46079
 39    83  -8.49703
 39    84  -8.52712
 39    85  -8.55142
 39    86  -8.57031
 39    87  -8.58410
 39    88  -8.59311
 39    89  -8.59764
 39    90  -8.59794
 39    91  -8.59427
 39    92  -8.58698
 39    93  -8.57615
 39    94  -8.56211
 39    95  -8.54497
 39    96  -8.52496
 39    97  -8.50229
 39    98  -8.47708
 39    99  -8.44953
 39   100  -8.41976
 39   101  -8.38797
 39   102  -8.35422
 39   103  -8.31867
 39   104  -8.28143
 39   105  -8.24262
 39   106  -8.20234
 39   107  -8.16070
 39   108  -8.11777
 39   109  -8.07368
 39   110  -8.02848
 39   111  -7.98228
 39   112  -7.93510
 39   113  -7.88707
 39   114  -7.83823
 39   115  -7.78867
 39   116  -7.73841
 39   117  -7.68752
 39   118  -7.63607
 39   119  -7.58407
 39   120  -7.53160
 39   121  -7.47874
 39   122  -7.42547
 39   123  -7.37185
 39   124  -7.31793
 39   125  -7.26375
 39   126  -7.20933
 40    76  -7.88598
 40    77  -7.98590
 40    78  -8.07608
 40    79  -8.15709
 40    80  -8.22955
 40    81  -8.29389
 40    82  -8.35064
 40    83  -8.40024
 40    84  -8.44312
 40    85  -8.47972
 40    86  -8.51031
 40    87  -8.53549
 40    88  -8.55532
 40    89  -8.57025
 40    90  -8.58054
 40    91  -8.58648
 40    92  -8.58829
 40    93  -8.58629
 40    94  -8.58069
 40    95  -8.57166
 40    96  -8.55944
 40    97  -8.54423
 40    98  -8.52622
 40    99  -8.50554
 40   100  -8.48241
 40   101  -8.45692
 40   102  -8.42928
 40   103  -8.39958
 40   104  -8.36796
 40   105  -8.33453
 40   106  -8.29944
 40   107  -8.26274
 40   108  -8.22462
 40   109  -8.18510
 40   110  -8.14431
 40   111  -8.10230
 40   112  -8.05921
 40   113  -8.01507
 40   114  -7.96995
 40   115  -7.92395
 40   116  -7.87712
 40   117  -7.82953
 40   118  -7.78123
 40   119  -7.73227
 40   120  -7.68272
 40   121  -7.63262
 40   122  -7.58203
 40   123  -7.53098
 40   124  -7.47950
 40   125  -7.42767
 40   126  -7.37549
 40   127  -7.32300
 40   128  -7.27024
 40   129  -7.21726
 41    78  -7.87607
 41    79  -7.97353
 41    80  -8.06172
 41    81  -8.14118
 41    82  -8.21246
 41    83  -8.27600
 41    84  -8.33228
 41    85  -8.38168
 41    86  -8.42464
 41    87  -8.46153
 41    88  -8.49274
 41    89  -8.51855
 41    90  -8.53924
 41    91  -8.55524
 41    92  -8.56672
 41    93  -8.57397
 41    94  -8.57723
 41    95  -8.57673
 41    96  -8.57273
 41    97  -8.56541
 41    98  -8.55496
 41    99  -8.54156
 41   100  -8.52539
 41   101  -8.50665
 41   102  -8.48546
 41   103  -8.46196
 41   104  -8.43629
 41   105  -8.40861
 41   106  -8.37902
 41   107  -8.34764
 41   108  -8.31459
 41   109  -8.27995
 41   110  -8.24385
 41   111  -8.20639
 41   112  -8.16762
 41   113  -8.12764
 41   114  -8.08654
 41   115  -8.04439
 41   116  -8.00128
 41   117  -7.95724
 41   118  -7.91235
 41   119  -7.86669
 41   120  -7.82030
 41   121  -7.77322
 41   122  -7.72551
 41   123  -7.67724
 41   124  -7.62845
 41   125  -7.57918
 41   126  -7.52946
 41   127  -7.47934
 41   128  -7.42884
 41   129  -7.37803
 41   130  -7.32692
 41   131  -7.27556
 41   132  -7.22396
 41   133  -7.17213
 42    80  -7.86490
 42    81  -7.96008
 42    82  -8.04640
 42    83  -8.12438
 42    84  -8.19455
 42    85  -8.25733
 42    86  -8.31310
 42    87  -8.36233
 42    88  -8.40536
 42    89  -8.44251
 42    90  -8.47418
 42    91  -8.50065
 42    92  -8.52221
 42    93  -8.53914
 42    94  -8.55174
 42    95  -8.56021
 42    96  -8.56482
 42    97  -8.56578
 42    98  -8.56329
 42    99  -8.55755
 42   100  -8.54876
 42   101  -8.53709
 42   102  -8.52271
 42   103  -8.50576
 42   104  -8.48639
 42   105  -8.46480
 42   106  -8.44101
 42   107  -8.41528
 42   108  -8.38763
 42   109  -8.35820
 42   110  -8.32709
 42   111  -8.29442
 42   112  -8.26030
 42   113  -8.22477
 42   114  -8.18797
 42   115  -8.14994
 42   116  -8.11077
 42   117  -8.07055
 42   118  -8.02934
 42   119  -7.98720
 42   120  -7.94416
 42   121  -7.90037
 42   122  -7.85581
 42   123  -7.81055
 42   124  -7.76465
 42   125  -7.71816
 42   126  -7.67112
 42   127  -7.62355
 42   128  -7.57552
 42   129  -7.52709
 42   130  -7.47827
 42   131  -7.42909
 42   132  -7.37959
 42   133  -7.32978
 42   134  -7.27973
 42   135  -7.22944
 42   136  -7.17895
 43    82  -7.85258
 43    83  -7.94557
 43    84  -8.03017
 43    85  -8.10678
 43    86  -8.17588
 43    87  -8.23791
 43    88  -8.29298
 43    89  -8.34222
 43    90  -8.38530
 43    91  -8.42269
 43    92  -8.45480
 43    93  -8.48187
 43    94  -8.50420
 43    95  -8.52203
 43    96  -8.53567
 43    97  -8.54531
 43    98  -8.55117
 43    99  -8.55348
 43   100  -8.55243
 43   101  -8.54820
 43   102  -8.54098
 43   103  -8.53096
 43   104  -8.51825
 43   105  -8.50301
 43   106  -8.48540
 43   107  -8.46559
 43   108  -8.44365
 43   109  -8.41972
 43   110  -8.39391
 43   111  -8.36635
 43   112  -8.33714
 43   113  -8.30635
 43   114  -8.27406
 43   115  -8.24044
 43   116  -8.20549
 43   117  -8.16935
 43   118  -8.13206
 43   119  -8.09367
